"knapPI_11_20_1000_51.in";0.017265;0.0176783;0.0177295;0.0164087;105.219;107.738;108.049;100;
"knapPI_14_20_1000_86.in";0.0229478;0.0209872;0.0221871;0.0197226;116.352;106.412;112.496;100;
"knapPI_15_20_1000_96.in";0.0205965;0.0203082;0.0191712;0.0212164;107.434;105.931;100;110.668;
"knapPI_15_50_1000_73.in";0.0967061;0.107603;0.091255;0.0975685;105.973;117.914;100;106.918;
"knapPI_13_50_1000_47.in";0.0604451;0.0562997;0.0582638;0.0586164;107.363;100;103.489;104.115;
"knapPI_11_50_1000_38.in";0.0663988;0.0640718;0.0635354;0.0633294;104.847;101.172;100.325;100;
"knapPI_11_20_1000_80.in";0.0178079;0.0162382;0.0161375;0.0177241;110.351;100.624;100;109.831;
"knapPI_15_20_1000_93.in";0.0190027;0.0172632;0.0195429;0.0180204;110.077;100;113.206;104.386;
"knapPI_15_50_1000_47.in";0.057053;0.0538517;0.054176;0.0541857;105.945;100;100.602;100.62;
"knapPI_14_50_1000_44.in";0.0549014;0.0494061;0.0491994;0.0495161;111.59;100.42;100;100.644;
"knapPI_11_20_1000_41.in";0.0080711;0.00709783;0.00714044;0.0071414;113.712;100;100.6;100.614;
"knapPI_13_20_1000_13.in";0.00323075;0.00297977;0.00297573;0.00296729;108.879;100.421;100.284;100;
"knapPI_13_20_1000_97.in";0.0211846;0.0208794;0.0206114;0.0206327;102.781;101.3;100;100.103;
"knapPI_11_100_1000_7.in";0.0428493;0.0393855;0.0403281;0.0416574;108.795;100;102.393;105.768;
"knapPI_13_50_1000_21.in";0.0347971;0.0342406;0.031676;0.0288784;120.495;118.568;109.688;100;
"knapPI_14_20_1000_38.in";0.00538266;0.0052496;0.00518035;0.00511835;105.164;102.564;101.211;100;
"knapPI_16_20_1000_84.in";0.0150657;0.0138899;0.014408;0.0125539;120.009;110.643;114.77;100;
"knapPI_13_50_1000_28.in";0.0553205;0.0529015;0.053212;0.0524128;105.548;100.932;101.525;100;
"knapPI_13_50_1000_46.in";0.0848643;0.0805323;0.0810612;0.083425;105.379;100;100.657;103.592;
"knapPI_11_20_1000_60.in";0.0167162;0.014282;0.0157116;0.0156987;117.043;100;110.009;109.919;
"knapPI_11_50_1000_20.in";0.0562916;0.0527838;0.0539709;0.0620663;106.646;100;102.249;117.586;
"knapPI_15_20_1000_66.in";0.0204827;0.0195748;0.0177389;0.0175695;116.581;111.414;100.964;100;
"knapPI_16_20_1000_74.in";0.0159578;0.0149551;0.0149657;0.0170823;106.704;100;100.071;114.224;
"knapPI_11_20_1000_49.in";0.0209706;0.0197128;0.0249193;0.020069;106.381;100;126.412;101.807;
"knapPI_15_20_1000_20.in";0.00354373;0.00344819;0.00334656;0.00342962;105.892;103.037;100;102.482;
"knapPI_12_50_1000_31.in";0.0197554;0.0149508;0.0153619;0.0170643;132.136;100;102.75;114.136;
"knapPI_11_50_1000_37.in";0.0414607;0.0417649;0.0454689;0.0414432;100.042;100.776;109.714;100;
"knapPI_11_20_1000_61.in";0.0273469;0.0234824;0.0225489;0.0223598;122.304;105.02;100.846;100;
"knapPI_14_50_1000_14.in";0.0167509;0.0156405;0.016296;0.0167364;107.099;100;104.191;107.007;
"knapPI_12_50_1000_7.in";0.0106716;0.00877039;0.0102742;0.00958192;121.678;100;117.146;109.253;
"knapPI_14_20_1000_56.in";0.0127589;0.00985768;0.00985724;0.0113382;129.437;100.004;100;115.024;
"knapPI_13_100_1000_29.in";0.0345385;0.0308108;0.0302892;0.0299618;115.275;102.833;101.093;100;
"knapPI_13_50_1000_64.in";0.0875354;0.0841432;0.0731804;0.0728341;120.185;115.527;100.475;100;
"knapPI_13_50_1000_31.in";0.0354258;0.0288552;0.0315532;0.0285369;124.14;101.115;110.57;100;
"knapPI_16_50_1000_79.in";0.105837;0.103744;0.0966024;0.0996624;109.56;107.392;100;103.168;
"f2_l-d_kp_20_878.in";0.00200539;0.00217249;0.00182636;0.00275907;109.803;118.952;100;151.069;
"knapPI_14_50_1000_4.in";0.00367819;0.0033271;0.00311523;0.00427561;118.071;106.801;100;137.249;
"knapPI_14_20_1000_62.in";0.0106908;0.00975078;0.00970263;0.00978193;110.185;100.496;100;100.817;
"knapPI_15_20_1000_15.in";0.00323105;0.00285232;0.00285794;0.00301807;113.278;100;100.197;105.811;
"knapPI_12_20_1000_94.in";0.0193763;0.0186744;0.0221439;0.018391;105.357;101.541;120.406;100;
"knapPI_15_20_1000_8.in";0.00177907;0.00141542;0.00140856;0.00144067;126.304;100.487;100;102.28;
"knapPI_11_50_1000_19.in";0.0196917;0.0188402;0.0190592;0.0187138;105.226;100.675;101.845;100;
"knapPI_12_100_1000_11.in";0.0749051;0.0717841;0.0710266;0.0700126;106.988;102.53;101.448;100;
"knapPI_13_50_1000_43.in";0.0631603;0.0612554;0.0595819;0.0601111;106.006;102.809;100;100.888;
"knapPI_11_100_1000_13.in";0.112168;0.109167;0.111381;0.107515;104.328;101.536;103.595;100;
"knapPI_12_20_1000_65.in";0.0222792;0.0210731;0.0231111;0.020925;106.472;100.708;110.448;100;
"knapPI_16_20_1000_12.in";0.00168179;0.00155743;0.0015467;0.00155463;108.734;100.694;100;100.513;
"knapPI_16_20_1000_58.in";0.0148206;0.0140359;0.0145022;0.0140426;105.591;100;103.322;100.048;
"knapPI_13_20_1000_55.in";0.014074;0.0131005;0.0128231;0.0131909;109.755;102.163;100;102.868;
"knapPI_15_50_1000_13.in";0.0174072;0.0172503;0.0174693;0.0180826;100.91;100;101.269;104.825;
"knapPI_13_20_1000_93.in";0.0196556;0.0186229;0.0184967;0.0185268;106.266;100.683;100;100.163;
"knapPI_14_20_1000_59.in";0.0137162;0.010827;0.0107417;0.0110405;127.691;100.794;100;102.781;
"knapPI_16_50_1000_63.in";0.0750576;0.0700755;0.0705546;0.0693054;108.3;101.111;101.803;100;
"knapPI_2_100_1000_1.in";0.00861353;0.0078707;0.00774875;0.00805242;111.16;101.574;100;103.919;
"knapPI_16_20_1000_69.in";0.0140228;0.0114608;0.0133542;0.0121322;122.354;100;116.521;105.858;
"knapPI_11_20_1000_81.in";0.0213441;0.0205463;0.0208703;0.018338;116.393;112.042;113.809;100;
"knapPI_16_20_1000_80.in";0.0121706;0.0111876;0.0119809;0.0113899;108.787;100;107.091;101.809;
"knapPI_14_50_1000_53.in";0.0652903;0.0618861;0.0640388;0.0590257;110.613;104.846;108.493;100;
"knapPI_12_50_1000_34.in";0.0402569;0.0379152;0.0375134;0.0373072;107.907;101.63;100.553;100;
"knapPI_11_200_1000_2.in";0.0195101;0.0177408;0.0181956;0.0181123;109.973;100;102.564;102.094;
"knapPI_16_20_1000_20.in";0.00342664;0.00326176;0.00292207;0.00267889;127.913;121.758;109.078;100;
"knapPI_12_20_1000_76.in";0.0152971;0.0144861;0.014416;0.0144597;106.112;100.487;100;100.303;
"knapPI_15_20_1000_36.in";0.00571006;0.00567233;0.00556098;0.00572729;102.681;102.002;100;102.991;
"knapPI_13_20_1000_74.in";0.0083827;0.00810479;0.00914611;0.00869938;103.429;100;112.848;107.336;
"knapPI_13_20_1000_61.in";0.0285244;0.0265135;0.0261756;0.0256884;111.04;103.212;101.897;100;
"knapPI_13_20_1000_77.in";0.00908769;0.00851858;0.0106076;0.00862781;106.681;100;124.523;101.282;
"knapPI_11_100_1000_6.in";0.0312114;0.0297214;0.0319008;0.0342399;105.013;100;107.333;115.203;
"knapPI_16_50_1000_13.in";0.0164098;0.0153488;0.0150063;0.0174303;109.352;102.282;100;116.153;
"knapPI_16_50_1000_9.in";0.0106179;0.00752224;0.00790717;0.00775796;141.153;100;105.117;103.134;
"knapPI_16_50_1000_53.in";0.0624804;0.0597652;0.0619675;0.0595994;104.834;100.278;103.973;100;
"knapPI_11_20_1000_21.in";0.00470321;0.00466028;0.00464199;0.00467904;101.319;100.394;100;100.798;
"knapPI_15_50_1000_42.in";0.0523445;0.0497538;0.0504762;0.0501322;105.207;100;101.452;100.761;
"knapPI_15_20_1000_45.in";0.0116994;0.0111757;0.0107704;0.00981524;119.196;113.861;109.731;100;
"knapPI_14_50_1000_71.in";0.0767711;0.0765844;0.0769408;0.0746649;102.821;102.571;103.048;100;
"knapPI_12_20_1000_24.in";0.000640743;0.000521975;0.000562608;0.000719732;122.754;100;107.784;137.886;
"knapPI_12_50_1000_63.in";0.031514;0.0333424;0.0319052;0.0302349;104.231;110.278;105.524;100;
"knapPI_12_20_1000_5.in";0.00117478;0.00117888;0.0011753;0.00178028;100;100.349;100.044;151.542;
"knapPI_11_20_1000_32.in";0.00371308;0.00431811;0.00370948;0.00395499;100.097;116.407;100;106.618;
"knapPI_13_20_1000_81.in";0.0227738;0.0221763;0.0201759;0.019587;116.27;113.219;103.006;100;
"knapPI_16_50_1000_71.in";0.0807236;0.0751739;0.0751;0.0743137;108.625;101.158;101.058;100;
"knapPI_14_50_1000_31.in";0.0363696;0.0340542;0.0343656;0.0357491;106.799;100;100.914;104.977;
"knapPI_15_50_1000_49.in";0.0520989;0.0513707;0.0519232;0.0512616;101.633;100.213;101.291;100;
"knapPI_16_20_1000_3.in";0.0011698;0.00106037;0.00121687;0.00104289;112.169;101.676;116.683;100;
"knapPI_16_100_1000_3.in";0.0119299;0.0130012;0.0110674;0.00991034;120.378;131.189;111.675;100;
"knapPI_14_200_1000_2.in";0.0343304;0.0329688;0.0348343;0.0350627;104.13;100;105.658;106.351;
"knapPI_14_50_1000_34.in";0.0428534;0.0377984;0.0375352;0.0440471;114.168;100.701;100;117.349;
"knapPI_15_20_1000_64.in";0.016389;0.0155019;0.0169927;0.0157084;105.722;100;109.616;101.332;
"knapPI_13_100_1000_2.in";0.0207399;0.0176036;0.0156916;0.0153381;135.218;114.771;102.305;100;
"knapPI_14_50_1000_63.in";0.0727175;0.0681898;0.0687838;0.0684232;106.64;100;100.871;100.342;
"knapPI_14_20_1000_44.in";0.0090493;0.00864618;0.00809615;0.00915503;111.773;106.794;100;113.079;
"knapPI_11_50_1000_79.in";0.0826717;0.079882;0.0795208;0.0790281;104.611;101.08;100.623;100;
"knapPI_13_20_1000_53.in";0.0102085;0.00904321;0.00969889;0.00877647;116.316;103.039;110.51;100;
"knapPI_11_20_1000_16.in";0.00496388;0.00481921;0.00492155;0.00489974;103.002;100;102.124;101.671;
"knapPI_13_20_1000_24.in";0.00168885;0.00163456;0.00154786;0.00154339;109.425;105.907;100.289;100;
"knapPI_16_50_1000_42.in";0.0504791;0.0471137;0.0485671;0.0478838;107.143;100;103.085;101.635;
"knapPI_11_20_1000_17.in";0.00618171;0.0039592;0.00421181;0.00439373;156.135;100;106.38;110.975;
"knapPI_16_100_1000_18.in";0.085889;0.0821661;0.0803322;0.0799132;107.478;102.819;100.524;100;
"knapPI_15_20_1000_84.in";0.015257;0.0145362;0.0144091;0.0148095;105.884;100.882;100;102.779;
"knapPI_11_20_1000_69.in";0.0166777;0.0160538;0.0158537;0.0186523;105.198;101.262;100;117.653;
"knapPI_12_20_1000_25.in";0.00439041;0.00449254;0.00449024;0.00452277;100;102.326;102.274;103.015;
"knapPI_13_20_1000_40.in";0.00422564;0.00419079;0.00410396;0.00395068;106.96;106.078;103.88;100;
"knapPI_11_100_1000_30.in";0.0888373;0.0862588;0.084321;0.0844983;105.356;102.298;100;100.21;
"knapPI_11_100_1000_19.in";0.0836231;0.0761186;0.0781238;0.076112;109.868;100.009;102.643;100;
"knapPI_15_50_1000_17.in";0.0215404;0.0228525;0.023333;0.0233819;100;106.091;108.322;108.549;
"knapPI_16_50_1000_44.in";0.0537026;0.0500307;0.0506972;0.0518741;107.339;100;101.332;103.685;
"knapPI_14_50_1000_19.in";0.0223996;0.0216825;0.0197606;0.0212706;113.355;109.726;100;107.641;
"knapPI_16_20_1000_82.in";0.020324;0.019163;0.0212113;0.0198529;106.059;100;110.689;103.6;
"knapPI_12_20_1000_14.in";0.00416556;0.00400819;0.00431433;0.00415045;103.926;100;107.638;103.549;
"knapPI_11_20_1000_12.in";0.00306225;0.00279583;0.00283264;0.00268542;114.033;104.112;105.482;100;
"knapPI_12_50_1000_25.in";0.0324827;0.0307003;0.0309382;0.0320629;105.806;100;100.775;104.439;
"knapPI_16_50_1000_80.in";0.0997002;0.0945375;0.0996248;0.098271;105.461;100;105.381;103.949;
"knapPI_11_20_1000_86.in";0.0387602;0.036826;0.036309;0.0377637;106.751;101.424;100;104.006;
"knapPI_12_20_1000_17.in";0.00454464;0.00453581;0.00448336;0.00426092;106.659;106.452;105.221;100;
"knapPI_11_20_1000_96.in";0.0275725;0.0267272;0.0259899;0.0253994;108.556;105.228;102.325;100;
"knapPI_11_50_1000_66.in";0.100062;0.100994;0.104068;0.106183;100;100.932;104.004;106.118;
"knapPI_14_100_1000_6.in";0.0268262;0.0263691;0.0263412;0.0244693;109.632;107.764;107.65;100;
"knapPI_16_50_1000_18.in";0.0240058;0.0228738;0.0208654;0.0199427;120.374;114.698;104.627;100;
"knapPI_11_100_1000_5.in";0.0265631;0.0231624;0.024686;0.023185;114.682;100;106.578;100.097;
"knapPI_12_20_1000_63.in";0.00478802;0.0051782;0.0048841;0.00490167;100;108.149;102.007;102.374;
"knapPI_11_20_1000_62.in";0.0165215;0.0165518;0.0157744;0.0151226;109.25;109.451;104.31;100;
"knapPI_16_50_1000_2.in";0.00334861;0.00299988;0.00353149;0.00330866;111.625;100;117.721;110.293;
"knapPI_15_50_1000_62.in";0.0839066;0.0803632;0.0793101;0.0785625;106.802;102.292;100.952;100;
"knapPI_15_20_1000_28.in";0.00365619;0.00333826;0.0035994;0.00358008;109.524;100;107.823;107.244;
"knapPI_13_50_1000_70.in";0.0989725;0.126179;0.146524;0.141194;100;127.489;148.045;142.66;
"knapPI_12_20_1000_80.in";0.0276304;0.025942;0.0256866;0.0254331;108.64;102.001;100.997;100;
"knapPI_15_20_1000_16.in";0.00467974;0.00484447;0.0033838;0.00464224;138.298;143.167;100;137.19;
"knapPI_14_20_1000_40.in";0.0103627;0.0108302;0.00994559;0.0113146;104.194;108.895;100;113.765;
"knapPI_14_50_1000_76.in";0.134883;0.143032;0.142818;0.150657;100;106.041;105.883;111.694;
"knapPI_11_20_1000_72.in";0.046602;0.047937;0.0505414;0.0459058;101.516;104.425;110.098;100;
"knapPI_12_20_1000_84.in";0.0183384;0.0170273;0.0159026;0.0169952;115.317;107.073;100;106.87;
"knapPI_12_20_1000_98.in";0.035398;0.0359769;0.0352216;0.0290308;121.933;123.927;121.325;100;
"knapPI_16_50_1000_56.in";0.107424;0.105401;0.0970576;0.0981286;110.681;108.596;100;101.103;
"knapPI_15_20_1000_90.in";0.034214;0.0344814;0.0338652;0.0308836;110.784;111.65;109.654;100;
"knapPI_16_50_1000_46.in";0.063896;0.0628002;0.0599501;0.0602991;106.582;104.754;100;100.582;
"knapPI_12_20_1000_43.in";0.0129694;0.0110028;0.0102803;0.0110732;126.158;107.028;100;107.713;
"knapPI_11_50_1000_27.in";0.0533685;0.0500144;0.0513458;0.0516649;106.706;100;102.662;103.3;
"knapPI_13_20_1000_12.in";0.00186824;0.00151464;0.00160519;0.00181621;123.346;100;105.979;119.911;
"knapPI_13_20_1000_96.in";0.018984;0.0188239;0.0180752;0.0167335;113.449;112.493;108.018;100;
"knapPI_14_50_1000_8.in";0.00791903;0.0084813;0.00848708;0.00918476;100;107.1;107.173;115.983;
"knapPI_12_200_1000_5.in";0.0873267;0.0845093;0.0862364;0.0820564;106.423;102.989;105.094;100;
"knapPI_12_50_1000_88.in";0.0900005;0.0892171;0.0836794;0.0851915;107.554;106.618;100;101.807;
"knapPI_16_100_1000_15.in";0.0791505;0.0758772;0.0813452;0.0765255;104.314;100;107.206;100.854;
"knapPI_14_50_1000_79.in";0.0952698;0.0998446;0.0935434;0.092663;102.813;107.75;100.95;100;
"knapPI_11_50_1000_10.in";0.01487;0.0144795;0.0138831;0.0141628;107.109;104.296;100;102.015;
"knapPI_13_50_1000_20.in";0.0247282;0.022793;0.0227751;0.0226002;109.416;100.853;100.774;100;
"knapPI_14_50_1000_84.in";0.0932607;0.0905046;0.0914166;0.0931495;103.045;100;101.008;102.922;
"knapPI_15_50_1000_12.in";0.0153521;0.0152482;0.0144054;0.0146296;106.571;105.85;100;101.556;
"knapPI_16_20_1000_68.in";0.0142332;0.0146404;0.013531;0.0137142;105.19;108.199;100;101.353;
"knapPI_11_20_1000_58.in";0.00593475;0.00630839;0.00656573;0.00665974;100;106.296;110.632;112.216;
"knapPI_13_50_1000_77.in";0.059198;0.0563086;0.061912;0.0559528;105.8;100.636;110.65;100;
"knapPI_15_50_1000_58.in";0.0834357;0.0808785;0.0801609;0.079597;104.823;101.61;100.708;100;
"knapPI_16_20_1000_16.in";0.00289954;0.00259859;0.00231194;0.00235585;125.416;112.399;100;101.899;
"knapPI_15_50_1000_44.in";0.0569465;0.0539007;0.0560766;0.0541854;105.651;100;104.037;100.528;
"knapPI_12_20_1000_81.in";0.0219844;0.0218157;0.0222205;0.0231955;100.773;100;101.856;106.325;
"knapPI_12_50_1000_62.in";0.115224;0.111219;0.110066;0.110054;104.698;101.059;100.011;100;
"knapPI_16_50_1000_15.in";0.0209446;0.0235391;0.0214224;0.0210238;100;112.387;102.281;100.378;
"knapPI_16_50_1000_45.in";0.0499153;0.0464465;0.0511492;0.0477986;107.468;100;110.125;102.911;
"knapPI_16_100_1000_17.in";0.0787204;0.0761357;0.0760324;0.0731937;107.551;104.019;103.878;100;
"knapPI_11_50_1000_12.in";0.020646;0.0193784;0.0189864;0.0185968;111.019;104.203;102.095;100;
"knapPI_11_50_1000_8.in";0.0137395;0.0143859;0.0132399;0.0151659;103.774;108.656;100;114.547;
"knapPI_15_50_1000_76.in";0.0994391;0.0969915;0.0944391;0.104021;105.294;102.703;100;110.146;
"knapPI_13_100_1000_20.in";0.0801247;0.0773865;0.0766953;0.077251;104.471;100.901;100;100.724;
"knapPI_12_20_1000_28.in";0.0128733;0.00993863;0.0115264;0.0103599;129.527;100;115.976;104.239;
"knapPI_12_20_1000_58.in";0.00798104;0.00786067;0.00749482;0.00775546;106.487;104.881;100;103.478;
"knapPI_11_20_1000_95.in";0.0197351;0.0199705;0.0178075;0.017383;113.531;114.886;102.442;100;
"knapPI_12_50_1000_37.in";0.0443145;0.0430094;0.0438658;0.0432431;103.034;100;101.991;100.543;
"knapPI_16_50_1000_43.in";0.057219;0.0541088;0.0552663;0.0549594;105.748;100;102.139;101.572;
"knapPI_13_20_1000_94.in";0.0381439;0.0335724;0.0364295;0.0336254;113.617;100;108.51;100.158;
"knapPI_11_20_1000_78.in";0.0324053;0.031108;0.0313923;0.0311605;104.17;100;100.914;100.169;
"knapPI_15_50_1000_5.in";0.00405247;0.00386531;0.0042058;0.00394942;104.842;100;108.809;102.176;
"knapPI_13_50_1000_15.in";0.0255102;0.0233784;0.0238971;0.0232558;109.694;100.527;102.758;100;
"knapPI_15_20_1000_63.in";0.0126673;0.010872;0.0110245;0.0107738;117.575;100.911;102.327;100;
"knapPI_12_20_1000_3.in";0.00252347;0.00156292;0.00203466;0.00158742;161.458;100;130.183;101.567;
"knapPI_13_50_1000_69.in";0.0131301;0.0122806;0.0134279;0.0127306;106.917;100;109.342;103.664;
"knapPI_11_100_1000_3.in";0.0131664;0.0118896;0.0127461;0.0121513;110.739;100;107.204;102.201;
"knapPI_13_20_1000_17.in";0.00605106;0.0044063;0.00431319;0.00408632;148.081;107.83;105.552;100;
"knapPI_16_20_1000_97.in";0.019454;0.0208244;0.0176295;0.0164855;118.007;126.319;106.94;100;
"knapPI_13_20_1000_23.in";0.00487776;0.00503723;0.00600287;0.00453713;107.508;111.022;132.305;100;
"knapPI_12_50_1000_87.in";0.0662516;0.0654014;0.066596;0.0638544;103.754;102.423;104.294;100;
"knapPI_12_20_1000_42.in";0.0123224;0.0107539;0.0111495;0.0106773;115.407;100.718;104.423;100;
"knapPI_12_50_1000_93.in";0.109577;0.108286;0.105136;0.102899;106.489;105.235;102.173;100;
"knapPI_14_20_1000_22.in";0.0045888;0.00388446;0.00435677;0.00423974;118.132;100;112.159;109.146;
"knapPI_11_20_1000_68.in";0.00802686;0.00736545;0.00708007;0.00791499;113.373;104.031;100;111.793;
"knapPI_15_100_1000_18.in";0.0859053;0.0834441;0.0809256;0.0805913;106.594;103.54;100.415;100;
"knapPI_16_100_1000_10.in";0.0487689;0.0457279;0.0474368;0.0480023;106.65;100;103.737;104.974;
"knapPI_14_50_1000_64.in";0.0872581;0.0943781;0.0784323;0.0797891;111.253;120.331;100;101.73;
"courseExample.in";3.3481e-05;4.6751e-05;4.6579e-05;4.6682e-05;100;139.634;139.121;139.428;
"knapPI_16_20_1000_7.in";0.00136781;0.00119854;0.00102295;0.00101967;134.142;117.541;100.322;100;
"knapPI_12_50_1000_20.in";0.0469726;0.0444469;0.0464128;0.0452136;105.683;100;104.423;101.725;
"knapPI_13_50_1000_22.in";0.0520447;0.0492741;0.0512498;0.0497078;105.623;100;104.009;100.88;
"knapPI_13_50_1000_54.in";0.0982901;0.0957781;0.0929533;0.0930903;105.741;103.039;100;100.147;
"knapPI_12_20_1000_68.in";0.00767804;0.00777436;0.00724052;0.00784034;106.043;107.373;100;108.284;
"knapPI_14_20_1000_67.in";0.011228;0.0109255;0.0123087;0.011902;102.768;100;112.66;108.938;
"knapPI_11_50_1000_31.in";0.0132875;0.0138276;0.0121111;0.0125403;109.713;114.173;100;103.544;
"knapPI_16_100_1000_2.in";0.00597522;0.00650991;0.00570776;0.00536747;111.323;121.284;106.34;100;
"knapPI_16_50_1000_75.in";0.0968968;0.0954152;0.0958424;0.0944171;102.626;101.057;101.51;100;
"knapPI_11_20_1000_50.in";0.0050573;0.00629795;0.00516907;0.00462369;109.378;136.211;111.795;100;
"knapPI_12_20_1000_45.in";0.0157554;0.0152353;0.0147442;0.0131848;119.497;115.552;111.827;100;
"knapPI_15_20_1000_67.in";0.0151001;0.014026;0.0129937;0.0125627;120.198;111.648;103.431;100;
"knapPI_13_20_1000_15.in";0.00466115;0.004169;0.0045816;0.00436336;111.805;100;109.897;104.662;
"knapPI_15_20_1000_54.in";0.0179379;0.014886;0.0160606;0.014796;121.234;100.608;108.547;100;
"knapPI_15_50_1000_23.in";0.0286925;0.0297531;0.0287347;0.0272854;105.157;109.044;105.312;100;
"knapPI_12_50_1000_23.in";0.0440589;0.0393062;0.0375339;0.0390863;117.384;104.722;100;104.136;
"knapPI_12_50_1000_56.in";0.0530957;0.0555171;0.0518145;0.0497478;106.73;111.597;104.154;100;
"knapPI_11_50_1000_51.in";0.113229;0.105751;0.105058;0.105544;107.777;100.66;100;100.462;
"knapPI_16_20_1000_81.in";0.0217526;0.0211663;0.0191545;0.0193339;113.564;110.503;100;100.937;
"knapPI_15_50_1000_6.in";0.00700645;0.00585388;0.00662745;0.00627256;119.689;100;113.215;107.152;
"knapPI_16_50_1000_19.in";0.0217137;0.0219517;0.0195168;0.0197301;111.256;112.476;100;101.093;
"knapPI_15_20_1000_9.in";0.00157601;0.00169623;0.00153453;0.00156623;102.703;110.537;100;102.065;
"knapPI_3_100_1000_1.in";0.00724305;0.00672408;0.0067378;0.00673389;107.718;100;100.204;100.146;
"knapPI_12_20_1000_7.in";0.00187921;0.00179958;0.0018022;0.00214373;104.425;100;100.145;119.124;
"knapPI_12_20_1000_93.in";0.0199835;0.0188506;0.02053;0.0164321;121.613;114.718;124.938;100;
"knapPI_13_100_1000_6.in";0.0346875;0.0341022;0.0354975;0.0351035;101.716;100;104.091;102.936;
"knapPI_11_20_1000_25.in";0.00446473;0.00402001;0.00436357;0.00408508;111.063;100;108.546;101.619;
"knapPI_11_20_1000_56.in";0.00868542;0.00799884;0.00796994;0.00795991;109.115;100.489;100.126;100;
"knapPI_12_100_1000_19.in";0.0940781;0.0949666;0.0948588;0.0904513;104.01;104.992;104.873;100;
"knapPI_11_50_1000_74.in";0.0836268;0.0800472;0.0789879;0.0771499;108.395;103.755;102.382;100;
"knapPI_13_20_1000_30.in";0.00225264;0.00221282;0.00257696;0.00265408;101.8;100;116.456;119.941;
"knapPI_16_20_1000_46.in";0.0104164;0.0100929;0.00972607;0.0100645;107.098;103.771;100;103.48;
"knapPI_15_50_1000_78.in";0.0789553;0.0812212;0.0903385;0.0758249;104.128;107.117;119.141;100;
"knapPI_15_50_1000_29.in";0.032582;0.0339744;0.0322867;0.03327;100.915;105.227;100;103.046;
"knapPI_14_100_1000_2.in";0.00651434;0.0071751;0.00598206;0.00769638;108.898;119.943;100;128.658;
"knapPI_15_100_1000_2.in";0.00744061;0.00737229;0.0069158;0.00718012;107.588;106.601;100;103.822;
"knapPI_16_50_1000_54.in";0.079044;0.0745576;0.0738648;0.0728375;108.521;102.362;101.41;100;
"knapPI_15_50_1000_18.in";0.0235826;0.0214091;0.0207259;0.0223425;113.783;103.297;100;107.8;
"knapPI_14_50_1000_66.in";0.0808914;0.0779106;0.0761053;0.0753118;107.409;103.451;101.054;100;
"knapPI_12_50_1000_38.in";0.0551078;0.0516237;0.0536814;0.0549839;106.749;100;103.986;106.509;
"knapPI_11_50_1000_9.in";0.0163167;0.0155734;0.0166007;0.0169918;104.773;100;106.596;109.108;
"knapPI_14_20_1000_99.in";0.0233316;0.0190971;0.019002;0.0194427;122.785;100.501;100;102.319;
"knapPI_13_20_1000_76.in";0.00916006;0.0099765;0.00806433;0.00811297;113.587;123.712;100;100.603;
