0.00475465;0.000478197;9.94287;
0.0205314;0.000866369;23.6982;
0.0132031;0.000510184;25.8791;
0.00230952;0.000327949;7.04232;
0.0127555;0.000655826;19.4495;
0.0105448;0.000938484;11.236;
0.0189867;0.000980095;19.3723;
0.00638052;0.000428709;14.8831;
0.0317894;0.00145396;21.8641;
0.0172669;0.00112726;15.3176;
0.0342976;0.00219863;15.5996;
0.0436316;0.0020239;21.5582;
0.103214;0.00472348;21.8513;
0.00169639;9.5937e-05;17.6824;
0.0649284;0.00351631;18.4649;
0.0548147;0.00369036;14.8535;
0.00713861;0.000485966;14.6895;
0.0167344;0.00078701;21.2633;
0.0100675;0.000801629;12.5588;
0.0020251;0.000185805;10.8991;
0.00343922;0.000343316;10.0176;
0.0155598;0.000968501;16.0658;
0.0243898;0.00164716;14.8072;
0.0210703;0.0012459;16.9117;
0.126623;0.00555316;22.802;
0.0653699;0.00400477;16.323;
0.0594062;0.00280842;21.1529;
0.0171768;0.000747411;22.9817;
0.0209083;0.000842711;24.8108;
0.0708387;0.00291736;24.2818;
0.0643903;0.00284456;22.6363;
0.00832266;0.000438275;18.9896;
0.00341516;0.000225925;15.1163;
0.0260953;0.00102355;25.4949;
0.0405238;0.00245007;16.5398;
0.0439411;0.00193527;22.7054;
0.00898433;0.000381906;23.525;
0.0160694;0.000733575;21.9057;
0.0614828;0.00389308;15.7928;
0.0924257;0.00576851;16.0225;
0.0135501;0.000960831;14.1025;
0.0502075;0.00248602;20.1959;
0.0196022;0.00116969;16.7585;
0.0199156;0.000993349;20.0489;
0.016972;0.0012074;14.0567;
0.00364068;0.000185477;19.6288;
0.0155821;0.000713294;21.8453;
0.0472447;0.00239602;19.718;
0.0227534;0.00117242;19.4071;
0.0201494;0.00140109;14.3812;
0.00979407;0.000586396;16.7022;
0.0140593;0.00090156;15.5944;
0.0344104;0.00159749;21.5403;
0.0969999;0.00384365;25.2364;
0.0344003;0.00239268;14.3773;
0.117864;0.00555245;21.2275;
0.003779;0.000211566;17.862;
0.0149121;0.000580689;25.68;
0.00528877;0.000428112;12.3537;
0.0235272;0.0011338;20.7507;
0.00140934;8.9257e-05;15.7897;
0.0291087;0.00120087;24.2397;
0.0813995;0.00379874;21.428;
0.0675536;0.00318087;21.2375;
0.090873;0.0047606;19.0886;
0.021795;0.000978828;22.2664;
0.00177792;0.000205919;8.63409;
0.0171988;0.000982594;17.5034;
0.014013;0.00098843;14.177;
0.0179903;0.00105795;17.0049;
0.0239504;0.000974664;24.5729;
0.0134407;0.000830934;16.1754;
0.0858478;0.00370938;23.1434;
0.0143469;0.000938226;15.2915;
0.0217507;0.00129998;16.7316;
0.0155238;0.00103994;14.9276;
0.0726394;0.00320307;22.6781;
0.0338796;0.00199159;17.0113;
0.0243757;0.00135515;17.9875;
0.00513019;0.000476039;10.7768;
0.0188312;0.000880863;21.3781;
0.00604868;0.000448514;13.4861;
0.0111529;0.000430829;25.8871;
0.0327129;0.00138026;23.7005;
0.0113542;0.000591301;19.2021;
0.0329129;0.00189934;17.3286;
0.0178417;0.000868014;20.5546;
0.00990848;0.00064242;15.4237;
0.0747472;0.00327539;22.8209;
