0.00549716;0.00390327;1.40835;
0.0188334;0.0178171;1.05704;
0.0102732;0.00873178;1.17653;
0.00231242;0.00270095;1.16802;
0.0131108;0.0139232;1.06196;
0.0112881;0.00817548;1.38072;
0.0165026;0.0149786;1.10174;
0.00597359;0.00585638;1.02001;
0.0295044;0.02121;1.39106;
0.0170074;0.0136812;1.24312;
0.0307533;0.0202378;1.5196;
0.0367187;0.035024;1.04838;
0.0940209;0.0926036;1.01531;
0.00157957;0.00154548;1.02206;
0.0708402;0.0639741;1.10733;
0.0593036;0.0503384;1.1781;
0.00998868;0.00850163;1.17491;
0.0182125;0.0150469;1.21039;
0.0102713;0.00941013;1.09152;
0.00184298;0.00263814;1.43145;
0.00467498;0.00322884;1.44788;
0.0152551;0.0117821;1.29476;
0.0245876;0.0190118;1.29328;
0.020783;0.0132763;1.56543;
0.10586;0.0849935;1.24551;
0.0749659;0.06288;1.19221;
0.064075;0.0556468;1.15146;
0.01686;0.0136647;1.23384;
0.0186934;0.0165483;1.12962;
0.0649356;0.0504725;1.28655;
0.0645384;0.0570817;1.13063;
0.00850524;0.00766857;1.1091;
0.00347188;0.00302172;1.14897;
0.0279929;0.0240775;1.16262;
0.0496437;0.0455277;1.09041;
0.0465644;0.0413666;1.12565;
0.00936948;0.00646374;1.44954;
0.0170171;0.0148366;1.14697;
0.0629682;0.0562785;1.11887;
0.101686;0.0835561;1.21697;
0.014682;0.0119229;1.23141;
0.0513793;0.0446626;1.15039;
0.0187833;0.0126707;1.48243;
0.0280043;0.0196346;1.42627;
0.0205806;0.00936038;2.19869;
0.00348907;0.00411217;1.17859;
0.0184229;0.0127435;1.44566;
0.0453869;0.0383188;1.18446;
0.0204055;0.0126733;1.61012;
0.0202407;0.0194384;1.04127;
0.00904851;0.00869224;1.04099;
0.0125041;0.0106768;1.17115;
0.0332183;0.0309077;1.07476;
0.0947857;0.0768148;1.23395;
0.0480952;0.0453558;1.0604;
0.174106;0.140468;1.23948;
0.00652832;0.00489489;1.3337;
0.0201028;0.0158068;1.27178;
0.00500744;0.00275487;1.81767;
0.0312341;0.023416;1.33388;
0.00260196;0.002311;1.12591;
0.0390603;0.0357291;1.09323;
0.119117;0.114599;1.03943;
0.072636;0.0592182;1.22658;
0.10184;0.13586;1.33405;
0.0280407;0.0177811;1.577;
0.00333392;0.00263554;1.26499;
0.0227127;0.0172124;1.31956;
0.0137498;0.0111557;1.23254;
0.0185436;0.0163138;1.13668;
0.0253218;0.0204673;1.23719;
0.0155668;0.0121288;1.28346;
0.0926104;0.0815633;1.13544;
0.0314118;0.0147452;2.13031;
0.0237487;0.0176913;1.3424;
0.0154874;0.0150273;1.03062;
0.0742547;0.0649565;1.14315;
0.0342162;0.0201141;1.70111;
0.0256954;0.02574;1.00173;
0.00348134;0.00387569;1.11328;
0.0188487;0.0142718;1.3207;
0.00632406;0.00532235;1.18821;
0.00980193;0.00839837;1.16712;
0.0302522;0.0236922;1.27689;
0.0105646;0.00952802;1.10879;
0.0332354;0.032553;1.02096;
0.0187592;0.0169798;1.10479;
0.00995818;0.00928928;1.07201;
0.0760261;0.0641861;1.18446;
0.00461064;0.00441046;1.04539;
0.0579739;0.0446568;1.29821;
0.0103475;0.0088143;1.17395;
0.0971014;0.0849241;1.14339;
0.00042113;0.000376835;1.11754;
0.0245096;0.0125431;1.95404;
0.00112622;0.00103731;1.0857;
0.00412053;0.00339873;1.21237;
0.0251038;0.0205319;1.22268;
0.0946046;0.0789357;1.1985;
0.044153;0.0398888;1.1069;
0.0563243;0.0472117;1.19302;
0.00152915;0.0026759;1.74992;
0.0131672;0.0139436;1.05896;
0.0365665;0.0362751;1.00803;
0.0459762;0.0420401;1.09363;
0.0146801;0.0140951;1.04151;
0.0190058;0.0186354;1.01988;
0.092604;0.076102;1.21684;
0.011632;0.0107472;1.08233;
0.111979;0.0926864;1.20815;
0.0119488;0.00975471;1.22492;
0.00469427;0.00380962;1.23221;
0.00199103;0.00194251;1.02498;
0.0597884;0.0526834;1.13486;
0.00454868;0.00416887;1.09111;
0.151415;0.105704;1.43245;
0.0160335;0.013485;1.18899;
0.0154697;0.00684506;2.25998;
0.00393984;0.00400055;1.01541;
0.00578729;0.0042081;1.37527;
0.129699;0.0999197;1.29803;
0.113774;0.108385;1.04972;
0.0261026;0.0235631;1.10777;
0.0714687;0.0632524;1.1299;
0.0281687;0.0281666;1.00007;
0.0250879;0.0207146;1.21112;
0.00506106;0.00511764;1.01118;
0.00307498;0.00283332;1.08529;
0.0302002;0.0240159;1.25751;
0.123471;0.0933684;1.3224;
0.0339974;0.0231226;1.47031;
0.0049648;0.00357094;1.39033;
0.0250319;0.0195381;1.28119;
0.115248;0.0951353;1.21141;
0.0280892;0.0314192;1.11855;
0.0237299;0.0228449;1.03874;
0.0225003;0.0255268;1.13451;
0.0035199;0.00236303;1.48957;
0.0194624;0.015887;1.22506;
0.00418154;0.00368778;1.13389;
0.0906875;0.0771785;1.17504;
0.00411307;0.0035952;1.14404;
0.117213;0.0934337;1.25451;
0.0143492;0.00665797;2.15519;
0.00318598;0.00292996;1.08738;
0.00986365;0.00806245;1.2234;
0.132397;0.103603;1.27793;
0.0313149;0.0232645;1.34604;
0.0139189;0.00967695;1.43835;
0.0284261;0.0121596;2.33776;
0.0806565;0.0681601;1.18334;
