"knapPI_13_50_1000_47.in";0.00365626;0.0020156;0.0024135;0.00310743;181.398;100;119.741;154.169;
"knapPI_11_50_1000_38.in";0.00400927;0.00184131;0.00153001;0.00151248;265.08;121.741;101.159;100;
"knapPI_11_20_1000_80.in";0.000781167;0.000420863;0.000423648;0.000420511;185.766;100.084;100.746;100;
"knapPI_15_20_1000_93.in";0.000855889;0.000466393;0.000483054;0.00046954;183.512;100;103.572;100.675;
"knapPI_15_50_1000_47.in";0.002833;0.00132454;0.00173815;0.00186628;213.886;100;131.227;140.9;
"knapPI_14_50_1000_44.in";0.0027209;0.00135952;0.00128171;0.00159261;212.286;106.07;100;124.256;
"knapPI_11_20_1000_41.in";0.000396728;0.000214422;0.000214468;0.000214817;185.022;100;100.021;100.184;
"knapPI_13_20_1000_13.in";0.000234095;0.000113709;9.3466e-05;0.000106939;250.46;121.658;100;114.415;
"knapPI_13_20_1000_97.in";0.00101045;0.000488458;0.0004848;0.000488677;208.425;100.755;100;100.8;
"knapPI_11_100_1000_7.in";0.00214642;0.000918684;0.000909484;0.000964635;236.004;101.012;100;106.064;
"knapPI_13_50_1000_21.in";0.00198307;0.00079358;0.000721366;0.000695398;285.17;114.119;103.734;100;
"knapPI_14_20_1000_38.in";0.000524031;0.0002306;0.000162763;0.000153093;342.296;150.627;106.316;100;
"knapPI_16_20_1000_84.in";0.000672662;0.000325918;0.000324311;0.000333833;207.413;100.496;100;102.936;
"knapPI_13_50_1000_28.in";0.00290715;0.00130242;0.00130394;0.00150239;223.212;100;100.117;115.354;
"knapPI_13_50_1000_46.in";0.00431666;0.00317978;0.00342396;0.00291816;147.924;108.965;117.333;100;
"knapPI_11_20_1000_60.in";0.00095597;0.000403497;0.000353674;0.000529866;270.297;114.087;100;149.818;
"knapPI_11_50_1000_20.in";0.00261589;0.00123176;0.00146894;0.00128174;212.371;100;119.256;104.058;
"knapPI_15_20_1000_66.in";0.00120915;0.000695877;0.000844248;0.000583432;207.248;119.273;144.704;100;
"knapPI_16_20_1000_74.in";0.000816566;0.00039077;0.000389455;0.000389036;209.895;100.446;100.108;100;
"knapPI_11_20_1000_49.in";0.00109985;0.000671198;0.000597568;0.000493783;222.739;135.93;121.018;100;
"knapPI_15_20_1000_20.in";0.000186602;0.000123267;0.000122914;0.000121741;153.278;101.253;100.964;100;
"knapPI_12_50_1000_31.in";0.00075568;0.000426913;0.000383289;0.000521437;197.157;111.381;100;136.043;
"knapPI_11_50_1000_37.in";0.00207431;0.000923194;0.000926876;0.000921432;225.118;100.191;100.591;100;
"knapPI_11_20_1000_61.in";0.00106252;0.000666984;0.000616002;0.000580593;183.006;114.88;106.099;100;
"knapPI_14_50_1000_14.in";0.00131924;0.000664527;0.000416636;0.000411605;320.511;161.448;101.222;100;
"knapPI_12_50_1000_7.in";0.000743776;0.000282406;0.000288947;0.000303118;263.371;100;102.316;107.334;
"knapPI_14_20_1000_56.in";0.000729197;0.000348976;0.000326557;0.000337834;223.299;106.865;100;103.453;
"knapPI_13_100_1000_29.in";0.00209329;0.000892835;0.000973612;0.00101498;234.454;100;109.047;113.681;
"knapPI_13_50_1000_64.in";0.00383822;0.00243145;0.00294964;0.00225743;170.026;107.709;130.664;100;
"knapPI_13_50_1000_31.in";0.00263879;0.000902188;0.000836716;0.000803471;328.424;112.286;104.138;100;
"knapPI_16_50_1000_79.in";0.00497315;0.0035204;0.0037686;0.00293498;169.444;119.946;128.403;100;
"f2_l-d_kp_20_878.in";0.000159991;0.000138185;0.000100941;0.000103381;158.5;136.897;100;102.417;
"knapPI_14_50_1000_4.in";0.000253837;0.000128321;0.000121502;0.000127488;208.916;105.612;100;104.927;
"knapPI_14_20_1000_62.in";0.000671839;0.000384376;0.000267225;0.000295159;251.413;143.84;100;110.453;
"knapPI_15_20_1000_15.in";0.000193931;0.000160941;0.000142243;0.000142421;136.338;113.145;100;100.125;
"knapPI_12_20_1000_94.in";0.00096212;0.000459052;0.000473164;0.00045847;209.855;100.127;103.205;100;
"knapPI_15_20_1000_8.in";7.978e-05;7.3646e-05;6.8416e-05;6.8281e-05;116.841;107.857;100.198;100;
"knapPI_11_50_1000_19.in";0.00110931;0.00064537;0.000597615;0.000493692;224.696;130.723;121.05;100;
"knapPI_12_100_1000_11.in";0.00397612;0.00240283;0.00227746;0.00276957;174.586;105.505;100;121.608;
"knapPI_13_50_1000_43.in";0.00322171;0.00160837;0.00214332;0.00261123;200.309;100;133.261;162.353;
"knapPI_11_100_1000_13.in";0.00545208;0.0033358;0.00327695;0.00282325;193.114;118.155;116.07;100;
"knapPI_12_20_1000_65.in";0.00141905;0.000947686;0.000605954;0.000576926;245.967;164.265;105.031;100;
"knapPI_16_20_1000_12.in";8.311e-05;6.9916e-05;6.9096e-05;6.9072e-05;120.324;101.222;100.035;100;
"knapPI_16_20_1000_58.in";0.000987442;0.000454167;0.000385788;0.000410124;255.955;117.725;100;106.308;
"knapPI_13_20_1000_55.in";0.000868928;0.000371487;0.00036953;0.000369482;235.175;100.543;100.013;100;
"knapPI_15_50_1000_13.in";0.000872755;0.000425544;0.000420986;0.000420074;207.762;101.302;100.217;100;
"knapPI_13_20_1000_93.in";0.000977433;0.00048431;0.000469616;0.000485979;208.135;103.129;100;103.484;
"knapPI_14_20_1000_59.in";0.000633281;0.000329516;0.000308979;0.000292746;216.324;112.56;105.545;100;
"knapPI_16_50_1000_63.in";0.00380523;0.00189306;0.00245476;0.00240077;201.009;100;129.672;126.82;
"knapPI_2_100_1000_1.in";0.000432353;0.000244895;0.000233759;0.000197557;218.85;123.962;118.325;100;
"knapPI_16_20_1000_69.in";0.000620387;0.000356882;0.000372067;0.000303894;204.146;117.436;122.433;100;
"knapPI_11_20_1000_81.in";0.000933347;0.000452948;0.000451773;0.00045948;206.596;100.26;100;101.706;
"knapPI_16_20_1000_80.in";0.000637745;0.000306333;0.000304999;0.000335641;209.097;100.437;100;110.047;
"knapPI_14_50_1000_53.in";0.00309526;0.0014811;0.00157617;0.0018888;208.983;100;106.418;127.527;
"knapPI_12_50_1000_34.in";0.00220207;0.00115427;0.00107076;0.00118186;205.656;107.799;100;110.376;
"knapPI_11_200_1000_2.in";0.00159396;0.000512848;0.000469713;0.000466193;341.91;110.008;100.755;100;
"knapPI_16_20_1000_20.in";0.000206401;9.9316e-05;9.8685e-05;9.9348e-05;209.151;100.639;100;100.672;
"knapPI_12_20_1000_76.in";0.000761156;0.000388615;0.00038874;0.000473137;195.864;100;100.032;121.75;
"knapPI_15_20_1000_36.in";0.000418102;0.00024067;0.000230504;0.000223911;186.727;107.485;102.944;100;
"knapPI_13_20_1000_74.in";0.000426767;0.000216681;0.000215578;0.000215442;198.089;100.575;100.063;100;
"knapPI_13_20_1000_61.in";0.0018219;0.000931798;0.00099846;0.00068372;266.469;136.284;146.033;100;
"knapPI_13_20_1000_77.in";0.000465704;0.000238513;0.00023772;0.000237196;196.337;100.555;100.221;100;
"knapPI_11_100_1000_6.in";0.00304636;0.00133217;0.00122423;0.00196986;248.84;108.817;100;160.907;
"knapPI_16_50_1000_13.in";0.00101812;0.000467377;0.000692139;0.000384955;264.478;121.411;179.797;100;
"knapPI_16_50_1000_9.in";0.000428202;0.000194572;0.000193188;0.000192426;222.528;101.115;100.396;100;
"knapPI_16_50_1000_53.in";0.00320485;0.0015256;0.00171597;0.00191167;210.071;100;112.478;125.306;
"knapPI_11_20_1000_21.in";0.00021327;0.000149076;0.000165074;0.000127258;167.589;117.145;129.716;100;
"knapPI_15_50_1000_42.in";0.00289536;0.001279;0.00140305;0.00123899;233.686;103.229;113.241;100;
"knapPI_15_20_1000_45.in";0.000544503;0.000297239;0.000351317;0.000361563;183.187;100;118.193;121.64;
"knapPI_14_50_1000_71.in";0.00391197;0.00244717;0.00247968;0.00229775;170.252;106.503;107.917;100;
"knapPI_12_20_1000_24.in";5.4799e-05;3.2061e-05;3.1223e-05;3.1419e-05;175.508;102.684;100;100.628;
"knapPI_12_50_1000_63.in";0.00188364;0.00100851;0.00109474;0.000896845;210.029;112.45;122.066;100;
"knapPI_12_20_1000_5.in";8.3549e-05;8.0616e-05;6.0164e-05;9.6296e-05;138.869;133.994;100;160.056;
"knapPI_11_20_1000_32.in";0.000262795;0.00012224;0.000102654;0.000103906;256.001;119.08;100;101.22;
"knapPI_13_20_1000_81.in";0.00112909;0.000667263;0.000724327;0.000725542;169.212;100;108.552;108.734;
"knapPI_16_50_1000_71.in";0.00403139;0.00254145;0.00257938;0.00241513;166.922;105.23;106.8;100;
"knapPI_14_50_1000_31.in";0.00226202;0.000959172;0.000853812;0.000920387;264.932;112.34;100;107.797;
"knapPI_15_50_1000_49.in";0.00322977;0.00135278;0.00170241;0.00164304;238.751;100;125.845;121.457;
"knapPI_16_20_1000_3.in";7.0292e-05;6.4116e-05;6.2276e-05;6.1898e-05;113.561;103.583;100.611;100;
"knapPI_16_100_1000_3.in";0.000597427;0.000244994;0.000229738;0.000229621;260.18;106.695;100.051;100;
"knapPI_14_200_1000_2.in";0.00237964;0.00152644;0.00169872;0.00110277;215.789;138.419;154.041;100;
"knapPI_14_50_1000_34.in";0.0021959;0.001028;0.00103758;0.00126832;213.609;100;100.932;123.378;
"knapPI_15_20_1000_64.in";0.00107026;0.00090115;0.000831879;0.000819455;130.607;109.969;101.516;100;
"knapPI_13_100_1000_2.in";0.00113414;0.000620532;0.000497265;0.000847771;228.076;124.789;100;170.487;
"knapPI_14_50_1000_63.in";0.00370162;0.00186286;0.00190618;0.00172704;214.333;107.864;110.372;100;
"knapPI_14_20_1000_44.in";0.00060077;0.000296604;0.000291583;0.000327253;206.037;101.722;100;112.233;
"knapPI_11_50_1000_79.in";0.00403798;0.00300662;0.00369833;0.00313629;134.303;100;123.007;104.313;
"knapPI_13_20_1000_53.in";0.000568158;0.000274042;0.00038184;0.000317353;207.325;100;139.336;115.805;
"knapPI_11_20_1000_16.in";0.000329991;0.000160509;0.000160542;0.000167136;205.59;100;100.021;104.129;
"knapPI_13_20_1000_24.in";0.000100215;7.9744e-05;7.6883e-05;7.9275e-05;130.347;103.721;100;103.111;
"knapPI_16_50_1000_42.in";0.00262155;0.00124599;0.00127242;0.00149557;210.4;100;102.122;120.031;
"knapPI_11_20_1000_17.in";0.000251325;0.000124646;0.000121432;0.000121355;207.099;102.712;100.063;100;
"knapPI_16_100_1000_18.in";0.00482695;0.00290723;0.00317305;0.00287105;168.125;101.26;110.519;100;
"knapPI_15_20_1000_84.in";0.000715793;0.000382703;0.000379968;0.000380913;188.382;100.72;100;100.249;
"knapPI_11_20_1000_69.in";0.00100799;0.000569377;0.000589506;0.000649846;177.033;100;103.535;114.133;
"knapPI_12_20_1000_25.in";0.000230567;0.000134702;0.000133613;0.000133404;172.834;100.973;100.157;100;
"knapPI_13_20_1000_40.in";0.000215925;0.000127197;0.000141847;0.000141079;169.756;100;111.518;110.914;
"knapPI_11_100_1000_30.in";0.00426578;0.00328791;0.00315107;0.0027935;152.704;117.698;112.8;100;
"knapPI_11_100_1000_19.in";0.00426885;0.00226619;0.00208875;0.0022189;204.373;108.495;100;106.231;
"knapPI_15_50_1000_17.in";0.00141429;0.000658452;0.000738571;0.000578223;244.593;113.875;127.731;100;
"knapPI_16_50_1000_44.in";0.00285142;0.00137971;0.00132486;0.00141124;215.225;104.14;100;106.521;
"knapPI_14_50_1000_19.in";0.00222154;0.00131429;0.00144051;0.00149895;169.03;100;109.604;114.051;
"knapPI_16_20_1000_82.in";0.00189525;0.000643616;0.000485172;0.000585162;390.634;132.657;100;120.609;
"knapPI_12_20_1000_14.in";0.000216231;0.000110494;0.000109982;0.000111844;196.606;100.466;100;101.693;
"knapPI_11_20_1000_12.in";0.000252671;0.00018171;0.000203909;0.000174921;144.449;103.881;116.572;100;
"knapPI_12_50_1000_25.in";0.00249169;0.000881617;0.000854793;0.00101921;291.497;103.138;100;119.235;
"knapPI_16_50_1000_80.in";0.00523699;0.00369215;0.00462224;0.0032885;159.251;112.275;140.558;100;
"knapPI_11_20_1000_86.in";0.00283157;0.00140684;0.00141577;0.00140353;201.747;100.236;100.872;100;
"knapPI_12_20_1000_17.in";0.000292749;0.000161581;0.00016548;0.000193216;181.178;100;102.413;119.578;
"knapPI_11_20_1000_96.in";0.00108711;0.000639935;0.000569203;0.000571924;190.989;112.426;100;100.478;
"knapPI_11_50_1000_66.in";0.00619765;0.00288962;0.00286203;0.00585487;216.547;100.964;100;204.571;
"knapPI_14_100_1000_6.in";0.00141789;0.000636457;0.00062087;0.0006201;228.654;102.638;100.124;100;
"knapPI_16_50_1000_18.in";0.00106445;0.000497663;0.000486589;0.000504486;218.756;102.276;100;103.678;
"knapPI_11_100_1000_5.in";0.00195726;0.000684081;0.000596051;0.000567436;344.931;120.557;105.043;100;
"knapPI_12_20_1000_63.in";0.00019465;0.000185068;0.000178098;0.0001626;119.711;113.818;109.531;100;
"knapPI_11_20_1000_62.in";0.00122706;0.00053154;0.000517123;0.000574996;237.285;102.788;100;111.191;
"knapPI_16_50_1000_2.in";0.000287267;0.000163846;0.000145816;0.00016511;197.007;112.365;100;113.232;
"knapPI_15_50_1000_62.in";0.00411071;0.00229136;0.00239258;0.0023739;179.4;100;104.417;103.602;
"knapPI_15_20_1000_28.in";0.000193792;0.000118367;0.000118038;0.00011873;164.178;100.279;100;100.586;
"knapPI_13_50_1000_70.in";0.00543506;0.00300939;0.00294721;0.00261951;207.484;114.883;112.51;100;
"knapPI_12_20_1000_80.in";0.00127542;0.000545651;0.000421076;0.00042639;302.895;129.585;100;101.262;
"knapPI_15_20_1000_16.in";0.000105628;9.7913e-05;9.6833e-05;9.6251e-05;109.742;101.727;100.605;100;
"knapPI_14_20_1000_40.in";0.000399893;0.000216715;0.000212219;0.000211527;189.051;102.453;100.327;100;
"knapPI_14_50_1000_76.in";0.00513517;0.00306016;0.00366207;0.00305723;167.968;100.096;119.784;100;
"knapPI_11_20_1000_72.in";0.00139311;0.000765904;0.000774315;0.000740882;188.034;103.377;104.513;100;
"knapPI_12_20_1000_84.in";0.000653407;0.000315752;0.000305619;0.000302696;215.862;104.313;100.966;100;
"knapPI_12_20_1000_98.in";0.00155684;0.000873979;0.00133866;0.000862235;180.559;101.362;155.255;100;
"knapPI_16_50_1000_56.in";0.00447857;0.00258227;0.00229352;0.0019324;231.761;133.63;118.687;100;
"knapPI_15_20_1000_90.in";0.00268641;0.00121079;0.00157574;0.000990306;271.27;122.264;159.116;100;
"knapPI_16_50_1000_46.in";0.00323111;0.00149567;0.00215095;0.00208792;216.031;100;143.812;139.598;
"knapPI_12_20_1000_43.in";0.000818475;0.000399108;0.000270888;0.000304228;302.145;147.333;100;112.308;
"knapPI_11_50_1000_27.in";0.00262137;0.00117427;0.00122957;0.0014015;223.234;100;104.709;119.351;
"knapPI_13_20_1000_12.in";0.000121736;9.8683e-05;9.1009e-05;9.135e-05;133.763;108.432;100;100.375;
"knapPI_13_20_1000_96.in";0.000829831;0.000406398;0.000424922;0.000470349;204.192;100;104.558;115.736;
"knapPI_14_50_1000_8.in";0.000536766;0.000266549;0.000317943;0.000246253;217.973;108.242;129.112;100;
"knapPI_12_200_1000_5.in";0.00483878;0.00261003;0.00259484;0.00298138;186.477;100.585;100;114.897;
"knapPI_12_50_1000_88.in";0.00407976;0.00214737;0.00231291;0.00255401;189.989;100;107.709;118.937;
"knapPI_16_100_1000_15.in";0.00414128;0.0024439;0.00262687;0.00269122;169.454;100;107.487;110.12;
"knapPI_14_50_1000_79.in";0.00480969;0.00293632;0.00316687;0.00317882;163.8;100;107.852;108.259;
"knapPI_11_50_1000_10.in";0.00076517;0.000396636;0.000390526;0.000359389;212.909;110.364;108.664;100;
"knapPI_13_50_1000_20.in";0.00126023;0.000558999;0.000553782;0.000553289;227.772;101.032;100.089;100;
"knapPI_14_50_1000_84.in";0.00495971;0.00348175;0.00307266;0.00242556;204.477;143.544;126.678;100;
"knapPI_15_50_1000_12.in";0.000898847;0.000394176;0.000380681;0.000398242;236.116;103.545;100;104.613;
"knapPI_16_20_1000_68.in";0.000847668;0.000392609;0.00037115;0.000375582;228.39;105.782;100;101.194;
"knapPI_11_20_1000_58.in";0.000308222;0.000159891;0.000159248;0.000158808;194.085;100.682;100.277;100;
"knapPI_13_50_1000_77.in";0.00294663;0.0013926;0.00152055;0.00169624;211.592;100;109.188;121.804;
"knapPI_15_50_1000_58.in";0.00406457;0.00236555;0.00272546;0.00277616;171.823;100;115.214;117.358;
"knapPI_16_20_1000_16.in";0.000158245;9.7574e-05;9.6746e-05;0.000132173;163.567;100.856;100;136.619;
"knapPI_15_50_1000_44.in";0.0027898;0.00139026;0.00162977;0.00193505;200.668;100;117.228;139.186;
"knapPI_12_20_1000_81.in";0.00128097;0.000588133;0.000641196;0.000665906;217.802;100;109.022;113.224;
"knapPI_12_50_1000_62.in";0.00519379;0.00329488;0.0032609;0.00284113;182.807;115.971;114.775;100;
"knapPI_16_50_1000_15.in";0.00111575;0.000493411;0.00051614;0.000553362;226.13;100;104.607;112.15;
"knapPI_16_50_1000_45.in";0.00320104;0.0022108;0.0013994;0.00124213;257.705;177.985;112.662;100;
"knapPI_16_100_1000_17.in";0.00408987;0.00255263;0.00243883;0.00254822;167.698;104.666;100;104.486;
"knapPI_11_50_1000_12.in";0.0012692;0.000648989;0.000461386;0.000455333;278.742;142.531;101.329;100;
"knapPI_11_50_1000_8.in";0.000794338;0.000339308;0.000338512;0.000353692;234.656;100.235;100;104.484;
"knapPI_15_50_1000_76.in";0.00502358;0.00338785;0.00499425;0.00440678;148.282;100;147.417;130.076;
"knapPI_13_100_1000_20.in";0.00416574;0.00273052;0.00257242;0.00244579;170.323;111.642;105.177;100;
"knapPI_12_20_1000_28.in";0.000519469;0.000284482;0.000364073;0.000309906;182.602;100;127.978;108.937;
"knapPI_12_20_1000_58.in";0.000363489;0.000210312;0.000209797;0.000209352;173.626;100.459;100.213;100;
"knapPI_11_20_1000_95.in";0.00112239;0.00048535;0.000479566;0.000480519;234.042;101.206;100;100.199;
"knapPI_12_50_1000_37.in";0.00251672;0.00104403;0.00112773;0.00120112;241.058;100;108.017;115.046;
"knapPI_16_50_1000_43.in";0.00301587;0.0013552;0.00176611;0.00183914;222.541;100;130.321;135.71;
"knapPI_13_20_1000_94.in";0.00196623;0.00106172;0.000885883;0.000863021;227.832;123.024;102.649;100;
"knapPI_11_20_1000_78.in";0.00217505;0.00124039;0.000796486;0.000901072;273.081;155.732;100;113.131;
"knapPI_15_50_1000_5.in";0.000236;0.000149495;0.000139843;0.000139417;169.276;107.229;100.306;100;
"knapPI_13_50_1000_15.in";0.00183227;0.00102823;0.000961501;0.000665017;275.522;154.617;144.583;100;
"knapPI_15_20_1000_63.in";0.00105363;0.000493219;0.000364656;0.000364355;289.176;135.368;100.083;100;
"knapPI_12_20_1000_3.in";0.00015369;0.000103775;0.000101124;9.7592e-05;157.482;106.336;103.619;100;
"knapPI_13_50_1000_69.in";0.000869364;0.000365369;0.000350855;0.000336648;258.241;108.531;104.22;100;
"knapPI_11_100_1000_3.in";0.000670799;0.000288557;0.000302264;0.000298508;232.467;100;104.75;103.449;
"knapPI_13_20_1000_17.in";0.000215869;0.000114502;0.000133222;0.000146402;188.529;100;116.349;127.86;
"knapPI_16_20_1000_97.in";0.000985206;0.000593543;0.000434166;0.000518229;226.919;136.709;100;119.362;
"knapPI_13_20_1000_23.in";0.000259363;0.000135909;0.000135429;0.000135053;192.045;100.634;100.278;100;
"knapPI_12_50_1000_87.in";0.00313442;0.00154116;0.00189634;0.00208168;203.38;100;123.046;135.072;
"knapPI_12_20_1000_42.in";0.000743598;0.00030908;0.000307675;0.000300995;247.047;102.686;102.219;100;
"knapPI_12_50_1000_93.in";0.00487776;0.0030652;0.0028692;0.0036268;170.004;106.831;100;126.405;
"knapPI_14_20_1000_22.in";0.000432875;0.000116076;0.000113804;0.000117244;380.369;101.996;100;103.023;
"knapPI_11_20_1000_68.in";0.000592676;0.00027113;0.000237543;0.000226919;261.184;119.483;104.682;100;
"knapPI_15_100_1000_18.in";0.00441121;0.00285503;0.0030074;0.00288196;154.506;100;105.337;100.943;
"knapPI_16_100_1000_10.in";0.00282951;0.00213119;0.00262379;0.00230216;132.767;100;123.114;108.022;
"knapPI_14_50_1000_64.in";0.00428135;0.00240949;0.00271834;0.00250562;177.687;100;112.818;103.989;
"courseExample.in";2.044e-05;1.8548e-05;1.8597e-05;1.8535e-05;110.278;100.07;100.335;100;
"knapPI_16_20_1000_7.in";8.5165e-05;8.5009e-05;6.3413e-05;6.3135e-05;134.893;134.646;100.44;100;
"knapPI_12_50_1000_20.in";0.0024632;0.00108041;0.0010756;0.00117472;229.007;100.447;100;109.215;
"knapPI_13_50_1000_22.in";0.00272579;0.00132025;0.00131057;0.00156709;207.984;100.738;100;119.573;
"knapPI_13_50_1000_54.in";0.00505256;0.00323119;0.00302326;0.00287131;175.967;112.533;105.292;100;
"knapPI_12_20_1000_68.in";0.000509246;0.000224339;0.000220456;0.000244172;230.997;101.761;100;110.758;
"knapPI_14_20_1000_67.in";0.000660121;0.000364035;0.000394366;0.000300653;219.562;121.081;131.17;100;
"knapPI_11_50_1000_31.in";0.000714295;0.000338566;0.000334402;0.000341199;213.604;101.245;100;102.033;
"knapPI_16_100_1000_2.in";0.000396978;0.000157029;0.000142132;0.000144838;279.302;110.481;100;101.904;
"knapPI_16_50_1000_75.in";0.00495771;0.00381784;0.00313409;0.00262672;188.742;145.346;119.316;100;
"knapPI_11_20_1000_50.in";0.000335191;0.000168863;0.000149861;0.000145267;230.741;116.243;103.162;100;
"knapPI_12_20_1000_45.in";0.000968463;0.000578847;0.000342639;0.000412191;282.648;168.938;100;120.299;
"knapPI_15_20_1000_67.in";0.000664342;0.000352353;0.000392458;0.000402383;188.544;100;111.382;114.199;
"knapPI_13_20_1000_15.in";0.000300503;0.000158296;0.00015427;0.000156289;194.79;102.61;100;101.309;
"knapPI_15_20_1000_54.in";0.00111846;0.000427885;0.000406373;0.000542591;275.23;105.294;100;133.52;
"knapPI_15_50_1000_23.in";0.00144987;0.000655934;0.000650857;0.000666448;222.763;100.78;100;102.395;
"knapPI_12_50_1000_23.in";0.00204416;0.000974395;0.000917945;0.000914639;223.494;106.533;100.361;100;
"knapPI_12_50_1000_56.in";0.00247319;0.00118604;0.00117387;0.00125752;210.687;101.037;100;107.127;
"knapPI_11_50_1000_51.in";0.00508811;0.00342532;0.00386433;0.00291319;174.658;117.58;132.649;100;
"knapPI_16_20_1000_81.in";0.00115544;0.000606707;0.000532498;0.000626474;216.985;113.936;100;117.648;
"knapPI_15_50_1000_6.in";0.00037053;0.000175152;0.000191764;0.000189925;211.548;100;109.484;108.434;
"knapPI_16_50_1000_19.in";0.00121753;0.000568072;0.00054161;0.000624212;224.798;104.886;100;115.251;
"knapPI_15_20_1000_9.in";9.3075e-05;7.0855e-05;7.4797e-05;7.4629e-05;131.36;100;105.563;105.326;
"knapPI_3_100_1000_1.in";0.000514757;0.000293134;0.000228345;0.0002353;225.43;128.373;100;103.046;
"knapPI_12_20_1000_7.in";0.000165956;0.000103398;0.000102841;0.000106396;161.371;100.542;100;103.457;
"knapPI_12_20_1000_93.in";0.000807273;0.00041;0.000410985;0.000442791;196.896;100;100.24;107.998;
"knapPI_13_100_1000_6.in";0.0029629;0.000909235;0.000906932;0.000838984;353.154;108.373;108.099;100;
"knapPI_11_20_1000_25.in";0.000430551;0.000213192;0.0002011;0.000187343;229.82;113.798;107.343;100;
"knapPI_11_20_1000_56.in";0.000423715;0.000210478;0.000209712;0.000209787;202.046;100.365;100;100.036;
"knapPI_12_100_1000_19.in";0.00454106;0.00287523;0.00318263;0.00307182;157.937;100;110.691;106.837;
"knapPI_11_50_1000_74.in";0.0038382;0.00201512;0.00254709;0.00255906;190.47;100;126.399;126.993;
"knapPI_13_20_1000_30.in";9.8938e-05;9.1267e-05;0.000131677;0.000141188;108.405;100;144.277;154.698;
"knapPI_16_20_1000_46.in";0.000866935;0.00047039;0.000297027;0.000294776;294.1;159.575;100.764;100;
"knapPI_15_50_1000_78.in";0.00379206;0.00212592;0.00234111;0.0025038;178.373;100;110.122;117.775;
"knapPI_15_50_1000_29.in";0.00160679;0.000756833;0.00075996;0.000748658;214.622;101.092;101.51;100;
"knapPI_14_100_1000_2.in";0.000433645;0.000212659;0.000192763;0.000192796;224.963;110.321;100;100.017;
"knapPI_15_100_1000_2.in";0.00042663;0.000198282;0.000195849;0.000197183;217.836;101.242;100;100.681;
"knapPI_16_50_1000_54.in";0.0039048;0.00208889;0.00233904;0.00258316;186.932;100;111.975;123.662;
"knapPI_15_50_1000_18.in";0.00129795;0.000566658;0.000631318;0.000720001;229.054;100;111.411;127.061;
"knapPI_14_50_1000_66.in";0.00406409;0.00212108;0.00268944;0.0026961;191.604;100;126.796;127.109;
"knapPI_12_50_1000_38.in";0.00281788;0.00128266;0.00127524;0.00137214;220.969;100.582;100;107.599;
